cui,type,name
C1326957,phsf,extracellular structure organization
C1513836,phsf,NFAT Pathway
C1622271,phsf,neutrophil degranulation
C1622400,phsf,regulation of the force of heart contraction
C1704520,phsf,Primary Respiratory Mechanism
C1720791,phsf,Nutritional Physiological Phenomena
C1961155,phsf,nutrient absorption
C2242456,phsf,thyroid function
C2246232,phsf,neurotrophin production
C2246906,phsf,nitric oxide homeostasis
C2248552,phsf,skeletal muscle adaptation
C2256362,phsf,system process
C2256369,phsf,heart process
C2262739,phsf,cation homeostasis
C2262744,phsf,lipid homeostasis
C2262747,phsf,phospholipid homeostasis
C2262789,phsf,mammary gland involution
C2263229,phsf,cardiac development
C2267003,phsf,Increased Immunologic Activity [PE]
C2267068,phsf,Decreased Sympathetic Activity [PE]
C2350828,phsf,Physiological Phenomena
C2370956,phsf,Proprioceptive function
C2610986,phsf,Renal Reabsorption
C2717801,phsf,Viral Tropism
C2717948,phsf,Excitation Contraction Coupling
C2717994,phsf,Bacterial Shedding
C2917212,phsf,Negative Regulation of Coagulation
C2936252,phsf,Plant Immunity
C2936720,phsf,Hypoglycemic Effect
C2945675,phsf,metabolic effects
C2945677,phsf,oral effects
C2945684,phsf,pulmonary effects
C3159009,phsf,renal sodium excretion
C3178735,phsf,Emetic Effect
C3178743,phsf,Antimutagenic Effect
C3178748,phsf,Antipyretic Effect
C3179158,phsf,Hypnotic Effect
C3179159,phsf,Sedative Effect
C3179242,phsf,Antispasmodic Effect
C3179280,phsf,Radiation-Sensitizing Effect
C3179302,phsf,Antioxidant Effect
C3179307,phsf,Angiogenesis Effect
C3179309,phsf,Anabolic Effect
C3179385,phsf,Bronchodilator Effect
C3179402,phsf,Tranquilizing Effect
C3179404,phsf,Anti-Anxiety Effect
C3269157,phsf,renal filtration
C3537050,phsf,Decreased Coagulation Activity [PE]
C3544386,phsf,Thermotolerance
C3655549,phsf,Perfusion Heart
C3658217,phsf,"Immunity, Heterologous"
C3714584,phsf,"Transformation, function"
C3824789,phsf,Fetus--Development
C3853758,phsf,Metabolic Profile
C4277517,phsf,Host Tropism
C4520800,phsf,Hydration
C4544883,phsf,Filtration process
C4544884,phsf,Synthesis process
