cui,type,name
C0010186,qnco,Financial cost
C0030608,qnco,Particle Size
C0034925,qnco,Reference Standards
C0038592,qnco,Substrate Specificity
C0237881,qnco,Statistical Significance
C0392762,qnco,Quantitative
C0439267,qnco,Gram per Deciliter
C0439268,qnco,Microgram per Milliliter
C0439275,qnco,Microgram per Liter
C0439294,qnco,Kilogram per Cubic Meter
C0439297,qnco,Nanogram per Liter
C0439393,qnco,Liter per Minute
C0439394,qnco,liter/second
C0439402,qnco,mL/min/kg
C0444500,qnco,0.5
C0449971,qnco,Volume of fluid used
C0450367,qnco,4/5
C0456615,qnco,Billion per Liter
C0470277,qnco,2000
C0475219,qnco,Liter Per Day
C0522525,qnco,Semi-quantitative
C0559279,qnco,Simplified acute physiology score (observable entity)
C0597526,qnco,Stoichiometry
C0598631,qnco,lipophilicity
C0599530,qnco,enthalpy
C0678752,qnco,free drug
C0681024,qnco,economic impact
C0681030,qnco,Economic Growth
C0740116,qnco,+2
C0814225,qnco,benefit
C0871362,qnco,signal intensity
C1113695,qnco,brain volume
C1264633,qnco,Fraction of
C1300565,qnco,Kilogram per Liter
C1442066,qnco,Area Ratio
C1510844,qnco,Aliquot
C1510992,qnco,Average
C1511883,qnco,Diagnostic Sensitivity
C1511972,qnco,Direct Costs
C1512045,qnco,Dose-dependent
C1514721,qnco,Range
C1516240,qnco,Capacity
C1531853,qnco,cpy/mL
C1532342,qnco,Reference laboratory
C1547014,qnco,*Constant
C1552962,qnco,Units Of Measure - pica
C1553033,qnco,Centi
C1553034,qnco,Milli
C1628982,qnco,Percent inhibition
C1630417,qnco,% hemolysis (qualifier value)
C1704243,qnco,Greater
C1704332,qnco,Cluster
C1705117,qnco,Increment
C1705241,qnco,Delta (difference)
C1706128,qnco,Pellet Dosing Unit
C1706765,qnco,Alignment
C1706962,qnco,Birth Cohort
C1707429,qnco,Coefficient
C1707513,qnco,Copy Number
C1707919,qnco,Enhanced Biochemical Activity
C1708185,qnco,Gamma Distribution
C1708485,qnco,Incidence Rate
C1709320,qnco,One-way Analysis of Variance
C1709380,qnco,P-Value
C1709707,qnco,Proportion
C1709793,qnco,Quantitation
C1710012,qnco,Sample Frame
C1710497,qnco,Two-way Analysis of Variance
C1879838,qnco,Billion Cells
C1879894,qnco,Bonferroni Adjustment
C1880833,qnco,Fold Change
C1881070,qnco,Hundred Million Cells
C1881203,qnco,Infectious Dose
C1881839,qnco,1000000
C1881840,qnco,Million Cells
C1881843,qnco,Million International Units
C1882406,qnco,Plaque Forming Unit
C1882508,qnco,Purity
C1883311,qnco,Thousand Cells
C1883345,qnco,Tissue Culture Infection Dose
C1883346,qnco,Tissue Culture Infectious Dose 50%
C1883702,qnco,Supernumerary
C1956267,qnco,Gene Expression Profiles
C1980012,qnco,Ventricular volume
C2314971,qnco,External diameter
C2346549,qnco,50 Percent Embryo Infective Dose
C2347532,qnco,Plaque Forming Unit per Milliliter
C2347741,qnco,Quotient
C2347813,qnco,Cmax
C2348876,qnco,Gram Titer
C2699028,qnco,Relative Quantity
C2700201,qnco,Focus Forming Unit
C2713348,qnco,Virus Titer
C2718050,qnco,Limit of Detection
C2827826,qnco,Initial Concentration
C2936404,qnco,Bacterial Load
C2964552,qnco,Total score
C2983601,qnco,Environmental Temperature
C2986743,qnco,Dynamic Range
C2986775,qnco,Logarithm
C2986823,qnco,Signal-To-Noise Ratio
C3152252,qnco,Molecular Mass
C3178765,qnco,Parasite Load
C3244092,qnco,expression level
C3258257,qnco,Total population
C3494431,qnco,Pulse Wave Velocity
C3642199,qnco,Hundred Million Per Liter
C3655614,qnco,Deceleration time
C3665414,qnco,mg/kg/day
C3817553,qnco,100%
C3830128,qnco,59
C3842583,qnco,80%
C3842584,qnco,70%
C3842586,qnco,50%
C3842588,qnco,30%
C3842590,qnco,10%
C3842591,qnco,0%
C3844012,qnco,1.5
C3844104,qnco,450
C3854080,qnco,Power
C3869892,qnco,Small amount
C3873230,qnco,Log copies/mL
C4055638,qnco,Significantly low
C4068625,qnco,Shunt fraction
C4288115,qnco,Total Number
C4319605,qnco,35
C4329300,qnco,Amplicon Size
C4331397,qnco,Telomere Length
C4331984,qnco,Apoptotic Index
C4517389,qnco,0.005
C4517398,qnco,0.02
C4517420,qnco,0.1
C4517601,qnco,172
C4517611,qnco,18.5
C4517631,qnco,2.4
C4517647,qnco,218
C4517774,qnco,420
C4517777,qnco,440
C4517817,qnco,58
C4517835,qnco,62
C4517892,qnco,85
C4517906,qnco,95
C4518239,qnco,0.07
C4525847,qnco,Per Ten Thousand
